"date ","nm_id ","date__nm_id ","imt_id ","open_card_count_jam ","add_to_cart_count_jam ","orders_count_jam ","views ","clicks ","adv_sum ","external_costs ","external_sources ","atbs ","orders ","shks ","sum_price ","avg_position ","views_auto ","clicks_auto ","adv_sum_auto ","ctr_auto ","cpc_auto ","cpm_auto ","views_manual ","clicks_manual ","adv_sum_manual ","ctr_manual ","cpc_manual ","cpm_manual ","views_ppc ","clicks_ppc ","adv_sum_ppc ","ctr_ppc ","cpc_ppc ","cpm_ppc ","views_search_auto ","clicks_search_auto ","adv_sum_search_auto ","cpc_search_auto ","ctr_search_auto ","cpm_search_auto ","views_search_manual ","clicks_search_manual ","adv_sum_search_manual ","cpc_search_manual ","ctr_search_manual ","cpm_search_manual ","views_rs_auto ","clicks_rs_auto ","adv_sum_rs_auto ","cpc_rs_auto ","ctr_rs_auto ","cpm_rs_auto ","views_rs_manual ","clicks_rs_manual ","adv_sum_rs_manual ","cpc_rs_manual ","ctr_rs_manual ","cpm_rs_manual ","ctr_auto_subject_diff ","ctr_manual_subject_diff ","ctr_search_auto_subject_diff ","ctr_search_manual_subject_diff ","ctr_rs_auto_subject_diff ","ctr_rs_manual_subject_diff ","adv_percent ","organic_percent ","open_card_count ","open_card_dynamic ","orders_sum_rub ","orders_count ","add_to_cart_count ","add_to_cart_conversion ","cart_to_order_conversion ","click_to_order_conversion ","buyout_percent ","orders_dyn ","spp ","buyouts_sum_rub ","buyouts_count ","avg_price ","avg_price_with_spp ","valuation_count ","stocks ","stocks_sizes ","in_way_to_client ","in_way_from_client ","stocks_enough_for ","returns_plan ","order_price ","card_price ","localization ","orders_count_local ","unit_expenses ","marg_without_adv ","marg_with_adv ","profit_without_adv ","profit_with_adv ","card_rating ","promo_sum ","promo_count ","expected_buyouts_sum_rub ","stocks_rub ","all_stocks_rub ","returns_plan_rub ","dummy ","buyout_percent_day ","buyout_percent_month ","hranenie_rub ","priemka_rub ","acquiring_rub ","tax_total_rub ","delivery_mp_with_buyout_rub ","additional_costs ","sebes_rub ","markirovka_rub ","perc_mp_rub ","actions ","promo_total_cost ","orders_count_returned_fact ","orders_buyouts_count_fact ","orders_count_canceled_fact ","orders_buyouts_sum_rub_fact ","orders_sum_rub_returned_fact ","orders_sum_rub_canceled_fact ","stocks_enough_for_with_buyout_perc ","frequency ","stocks_total ","jam_clicks ","orders_count_completed ","orders_count_canceled ","orders_count_returned ","orders_buyouts_count ","orders_sum_rub_completed ","orders_sum_rub_canceled ","orders_sum_rub_returned ","orders_buyouts_sum_rub ","expected_buyouts_count ","orders_count_total_central ","orders_count_total_northwest ","orders_count_total_south_caucasus ","orders_count_total_volga ","orders_count_total_fareast ","orders_count_total_ural ","orders_count_local_central ","orders_count_local_northwest ","orders_count_local_south_caucasus ","orders_count_local_volga ","orders_count_local_fareast ","orders_count_local_ural ","localization_percent_central ","localization_percent_northwest ","localization_percent_south_caucasus ","localization_percent_volga ","localization_percent_fareast ","localization_percent_ural ","log_text "
"2026-04-30","876229054","46142|0876229054","628722626","4","10","4","1236","48","3011,36","0","","4","2","2","7138","18","0","0","0","0","0","0","1236","48","3011,36","0,03883","62,74","2436,38","0","0","0","0","0","0","0","0","0","0","0","0","578","30","2679,63","89,32","0,0519","4636,04","0","0","0","0","0","0","658","18","331,73","18,43","0,02736","504,15","-0,0287","-0,00817","-0,0358","-0,0136","-0,0215","-0,00104","0,42188","0,64626","147","0,05","7138","2","7","0,04762","0,28571","0,01361","0,778","1,857","0,34","3569","1","3569","2355,54","0","350","0 - 350","6","0","188,48","1,33","1505,68","430,19","0,46154","1","2528,342421","0,29158","-0,13029","2081,32","-930,04","5","0","0","7138","333550","334817,49","1267,49","","1","0,778","38,17206","0","87,76578947","269,2045714","180,88","0","953","0","999,32","","0","0","1","0","3569","0","0","265,27","3019","351,332","136","2","0","0","2","7138","0","0","7138","2","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1",""
"2026-04-30","961215652","46142|0961215652","633708784","2","37","13","9050","147","8045,23","0","","39","12","12","42000","17","0","0","0","0","0","0","9050","147","8045,23","0,01624","54,73","888,98","0","0","0","0","0","0","0","0","0","0","0","0","1231","32","4371,44","136,61","0,026","3551,13","0","0","0","0","0","0","7819","115","3673,79","31,95","0,01471","469,85","-0,0325","-0,03436","-0,0463","-0,0523","-0,0186","-0,00819","0,10946","0,73582","564","-0,06931","73500","21","64","0,11348","0,32813","0,03723","0,962","19,857","0,29333","80499,96","23","3500","2473,35","0","817","0 - 817","75","1","41,14","3,85","383,11","125,71","0,5625","16","2541,456666","0,27387","0,16441","20129,41","12084,18","5","0","0","73500","669940","673097","3157","","1","0,962","13,0716179","0","92,76361905","259,1123333","271,5090952","0","820","0","1085","","0","0","23","0","80499,96","0","0","44,53","4378","820,85","245","21","0","0","21","73500","0","0","73500","21","9","2","6","2","1","0","9","0","6","2","0","0","1","0","1","1","0","0",""
"2026-04-30","977724714","46142|0977724714","706795104","0","86","2","11001","475","8109,89","0","","73","4","4","36000","8","0","0","0","0","0","0","11001","475","8109,89","0,04318","17,07","737,2","0","0","0","0","0","0","0","0","0","0","0","0","3058","209","6062,05","29,01","0,06835","1982,36","0","0","0","0","0","0","7943","266","2047,84","7,7","0,03349","257,82","-0,0201","0,00178","-0,0197","0,01185","-0,0205","0,00719","0,12873","0,4092","804","-0,12514","63000","7","107","0,13308","0,06542","0,00871","0,827","6,429","0,245","34000","4","9000","6795","0","112","0 - 112","26","1","17,42","5,5","1158,56","75,79","0,13333","1","6675,764658","0,25825","0,07803","11621,18","3511,29","5","0","0","45000","246400","258500","12100","","0,714","0,827","13,05703906","0","239,44","711,8571429","1081,410476","0","2200","0","2430","","0","1","5","0","42350","8350","0","23,6","20889","117,498","526","7","2","0","5","63000","18000","0","45000","5","0","3","0","1","3","1","0","0","0","0","0","1","0","0","0","0","0","1",""
"2026-04-30","1000761784","46142|1000761784","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0","1","14","0","0","0","0","0","0","0","0,7","0","0,274","0","0","10000","7260","0","0","","0","0","0","0","0","0","0","0","6647,962857","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","326,4066667","780,4761905","841,08","0","2150","0","2550","","0","0","0","0","0","0","0","0","10728","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-04-30","1000761785","46142|1000761785","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0","1","3","0","0","0","0","0","0","0","0,7","0","0,275","0","0","10000","7250","0","0","","0","0","0","0","0","0","0","0","7355,26619","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","351,85","780,4761905","1522,94","0","2150","0","2550","","0","0","0","0","0","0","0","0","2018","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-04-30","1047404714","46142|1047404714","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0","0","0","0","0","0","0","0","0","0","0,7","0","0,3","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","3508,02","0","0","0","0","5","0","0","0","0","0","0","","0","0","0","0","0","0","1108,02","0","2400","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-01","291309584","46143|0291309584","900724314","0","0","0","44","1","24,43","0","","1","0","0","0","0","0","0","0","0","0","0","44","1","24,43","0,02273","24,43","555,23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","1","24,43","24,43","0,02273","555,23","-0,0287","-0,02427","-0,0358","-0,0655","-0,0215","-0,00567","0","0,97561","41","-0,08889","0","0","1","0,02439","0","0","0,86","3,857","0,34","7350","3","2450","1617","1","141","0 - 141","6","1","36,56","1,84","0","24,43","0,42","0","1761,699942","0","0","0","-24,43","4,73","0","0","0","105186","106558,64","1372,64","","0","0,86","5,26431096","0","56,80038835","184,8","82,83524272","0","746","0","686","","0","0","3","1","7350","0","2450","43,91","94","142,84","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-01","495306951","46143|0495306951","628722626","0","12","4","2131","57","2051,57","0","","7","1","1","3735","18","0","0","0","0","0","0","2131","57","2051,57","0,02675","35,99","962,73","0","0","0","0","0","0","0","0","0","0","0","0","311","32","1501,24","46,91","0,10289","4827,14","0","0","0","0","0","0","1820","25","550,33","22,01","0,01374","302,38","-0,0287","-0,02025","-0,0358","0,03739","-0,0215","-0,01466","0,18309","0,67052","173","-0,21719","11205","3","13","0,07514","0,23077","0,01734","0,832","3,714","0,35667","14940","4","3735","2402,84","0","121","0 - 121","11","1","32,58","2,85","683,86","157,81","0,51786","1","2772,994894","0,25756","-0,01708","1924,01","-127,56","4,81","0","0","7470","143869","147257,65","3388,65","","0,667","0,832","4,60319562","0","93,71491803","281,7257143","158,1510656","0","1189","0","1045,8","","0","0","4","0","14940","0","0","41,97","1999","123,848","114","3","1","0","2","11205","3735","0","7470","2","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","1",""
"2026-05-01","495307071","46143|0495307071","900724314","0","0","0","1","0","5","0","","0","0","0","0","6","0","0","0","0","0","0","1","0","5","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0,00161","1","27","0,17391","3096","1","1","0,03704","1","0,03704","0,802","2,571","0,36","3096","1","3096","1981,44","1","10","0 - 10❗️","8","2","3,89","3,58","5","5","0,2","0","2312,00218","0","0","0","-5","4,69","0","0","0","9530","12941,74","3411,74","","0","0,802","0,6354315","0","71,78691489","233,5268571","186,1729762","0","953","0","866,88","","0","0","1","0","3096","0","0","7,65","822","13,584","12","1","1","0","0","3096","3096","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0",""
"2026-05-01","608526752","46143|0608526752","626608537","4","8","0","2","0","1,13","0","","0","0","0","0","0","0","0","0","0","0","0","2","0","1,13","0","0","565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1,13","0","0","565","-0,0275","-0,0541","0","-0,0743","-0,0275","-0,0338","0,00011","0,97241","145","-0,09938","10650","1","11","0,07586","0,09091","0,0069","0,759","0,714","0,23","10650","1","10650","8200,5","0","189","0 - 189","4","0","264,71","0,96","1,13","0,1","0,72727","0","10826,12807","-0,01654","-0,01664","-176,13","-177,26","4,51","0","0","10650","734265","737994,6","3729,6","","1","0,759","931,6359","0","283,893913","859,1","2097,498261","0","3885","0","2769","","0","0","1","0","10650","0","0","424,14","8643","189,964","124","1","0","0","1","10650","0","0","10650","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-01","678390737","46143|0678390737","2360213450","2","38","8","2","1","0,63","0","","0","0","0","0","0","0","0","0","0","0","0","2","1","0,63","0,5","0,63","315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0,63","0,63","0,5","315","-0,0275","0,4459","0","-0,0743","-0,0275","0,4662","0,00002","0,98889","270","0,18943","28700","5","24","0,08889","0,20833","0,01852","0,832","3,714","0,228","28700","5","5740","4431,28","0","69","0 - 69","23","2","18,58","5,86","0,13","0,03","0,43103","3","4978,169299","0,13272","0,1327","3809,15","3808,52","4,35","0","0","28700","127650","138491","10841","","1","0,832","44,7021794","0","150,1885827","464,2293333","976,6492035","0","1850","0","1492,4","","0","0","5","0","28700","0","0","27,33","7751","74,864","350","5","0","0","5","28700","0","0","28700","5","3","0","2","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0",""
"2026-05-01","718415270","46143|0718415270","628722626","0","8","0","9834","340","2151,29","0","","33","1","1","5720","23","0","0","0","0","0","0","9834","340","2151,29","0,03457","6,33","218,76","0","0","0","0","0","0","0","0","0","0","0","0","159","29","523,85","18,06","0,18239","3294,65","0","0","0","0","0","0","9675","311","1627,44","5,23","0,03214","168,21","-0,0287","-0,01243","-0,0358","0,11689","-0,0215","0,00374","0,18805","0,32271","502","0,04802","11440","2","37","0,07371","0,05405","0,00398","0,782","7,143","0,34","45760","8","5720","3775,2","0","300","0 - 300","24","4","42","9,23","1075,65","58,14","0,41758","1","3933,150524","0,31239","0,12434","3573,7","1422,41","4,75","0","0","11440","455100","469101,91","14001,91","","1","0,783","11,484018","0","139,4866321","431,4514286","232,1284456","0","1517","0","1601,6","","0","0","8","0","45760","0","0","60,24","2553","309,232","136","2","0","0","2","11440","0","0","11440","2","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0",""
"2026-05-01","737732125","46143|0737732125","626608537","0","6","2","3","0","0,49","0","","0","0","0","0","0","0","0","0","0","0","0","3","0","0,49","0","0","163,33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0,49","0","0","163,33","-0,0275","-0,0541","0","-0,0743","-0,0275","-0,0338","0,00004","1","125","-0,12587","11900","1","9","0,072","0,11111","0,008","0,878","0,857","0,22","23800","2","11900","9282","0","93","0 - 93","1","1","108,52","1,12","0,49","0,05","0,36364","1","11125,89896","0,06505","0,06501","774,1","773,61","4,19","0","0","11900","434310","439540,4","5230,4","","1","0,878","519,1710746","0","313,6236538","972,4","1556,704231","0","4670","0","3094","","0","0","2","0","23800","0","0","140,59","10230","94,122","106","1","0","0","1","11900","0","0","11900","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0",""
"2026-05-01","790976796","46143|0790976796","633708784","0","102","51","16418","337","9511,15","0","","86","25","25","72500","12","0","0","0","0","0","0","16418","337","9511,15","0,02053","28,22","579,31","0","0","0","0","0","0","0","0","0","0","0","0","1618","112","4444,92","39,69","0,06922","2747,17","0","0","0","0","0","0","14800","225","5066,23","22,52","0,0152","342,31","-0,0325","-0,03007","-0,0463","-0,00908","-0,0186","-0,0077","0,0911","0,6222","892","0,1026","104400","36","110","0,12332","0,32727","0,04036","0,931","38,714","0,27639","101599,95","35","2900","2098,47","0","1245","0 - 1245","143","11","32,16","20,87","264,2","86,47","0,65286","22","2115,47842","0,27052","0,17114","25889,23","16378,08","4,8","0","0","95700,02","780615","793700,49","13085,49","","0,917","0,931","24,37007616","0","79,65698301","219,8396095","265,6117516","0","627","0","899","","0","0","35","2","101599,95","0","5900","35,93","4895","1265,867","487","36","3","0","33","104400,02","8700","0","95700,02","33","14","2","6","3","6","3","14","0","6","2","0","1","1","0","1","0,66667","0","0,33333",""
"2026-05-01","809188998","46143|0809188998","633708784","0","94","40","18338","457","13614,58","0","","125","47","47","88829","11","0","0","0","0","0","0","18338","457","13614,58","0,02492","29,79","742,42","0","0","0","0","0","0","0","0","0","0","0","0","1363","102","5360","52,55","0,07483","3932,5","0","0","0","0","0","0","16975","355","8254,58","23,25","0,02091","486,28","-0,0325","-0,02568","-0,0463","-0,00347","-0,0186","-0,00199","0,13591","0,53745","988","0,13825","100170","53","146","0,14777","0,36301","0,05364","0,934","32,143","0,27623","70560,21","34","1890","1367,93","0","1391","0 - 1391","126","10","43,28","18,32","256,88","93,25","0,63291","31","1499,740309","0,20649","0,05948","19122,62","5508,04","4,81","0","0","92609,9","653770","662380,4","8610,4","","0,922","0,934","24,46194256","0","60,42945029","143,30646","215,6424561","0","470","0","585,9","","0","0","34","1","70560,21","0","2115","48","6046","1409,316","459","51","4","0","47","96389,9","7560","0","88829,9","49","19","2","6","13","8","3","19","0","6","6","0","3","1","0","1","0,46154","0","1",""
"2026-05-01","809200437","46143|0809200437","633708784","12","51","28","24217","784","10597,23","0","","135","38","38","46737","22","0","0","0","0","0","0","24217","784","10597,23","0,03237","13,52","437,59","0","0","0","0","0","0","0","0","0","0","0","0","1262","92","2733,84","29,72","0,0729","2166,28","0","0","0","0","0","0","22955","692","7863,39","11,36","0,03015","342,56","-0,0325","-0,01823","-0,0463","-0,0054","-0,0186","0,00725","0,19581","0,4033","1334","-0,08253","54120","44","168","0,12594","0,2619","0,03298","0,936","49,857","0,27587","40589,97","33","1230","890,68","0","1791","0 - 1791","184","12","35,92","23,78","240,85","63,08","0,47321","25","886,098363","0,27959","0,07446","14443,78","3846,55","4,68","0","0","51659,91","458496","464583,68","6087,68","","0,953","0,936","6,35593624","0","33,4983427","93,30932286","115,6347612","0","256","0","381,3","","0","0","33","0","40589,97","0","0","39,82","6082","1814,776","374","43","2","0","41","52889,91","2460","0","50429,91","42","11","6","5","13","7","0","11","0","5","8","1","0","1","0","1","0,61538","0,14286","0",""
"2026-05-01","809204609","46143|0809204609","633708784","0","83","18","16582","424","12596,13","0","","96","30","30","63599","11","0","0","0","0","0","0","16582","424","12596,13","0,02557","29,71","759,63","0","0","0","0","0","0","0","0","0","0","0","0","1711","133","6824,31","51,31","0,07773","3988,49","0","0","0","0","0","0","14871","291","5771,82","19,83","0,01957","388,13","-0,0325","-0,02503","-0,0463","-0,00057","-0,0186","-0,00333","0,15235","0,56108","966","0,17949","82680","39","124","0,12836","0,31452","0,04037","0,93","47","0,27725","76640,1","36","2120","1532,23","0","1878","0 - 1878","144","10","39,96","20,08","322,98","101,58","0,54843","22","1498,600123","0,29311","0,13675","23613","11016,87","4,74","0","0","80559,8","830076","838951,36","8875,36","","0,974","0,93","13,67583048","0","61,02756516","160,5193333","164,1773937","0","442","0","657,2","","0","0","36","2","76640,1","0","4240","44,13","4496","1898,08","476","38","1","0","37","80559,8","2120","0","78439,8","38","13","2","5","8","9","1","13","0","5","3","0","1","1","0","1","0,375","0","1",""
"2026-05-01","825055913","46143|0825055913","628722626","0","12","4","3370","88","2255,11","0","","11","3","3","11076","23","0","0","0","0","0","0","3370","88","2255,11","0,02611","25,63","669,17","0","0","0","0","0","0","0","0","0","0","0","0","346","21","1586,61","75,55","0,06069","4585,58","0","0","0","0","0","0","3024","67","668,5","9,98","0,02216","221,06","-0,0287","-0,02089","-0,0358","-0,00481","-0,0215","-0,00624","0,1018","0,58491","212","-0,17188","22152","6","20","0,09434","0,3","0,0283","0,868","5,429","0,33667","18460","5","3692","2449,01","0","196","0 - 196","20","3","36,1","5,64","375,85","112,76","0,45455","4","2426,631735","0,34273","0,22057","6326,84","4071,73","4,73","0","0","18460","178556","183694,04","5138,04","","0,833","0,868","4,8272198","0","89,83641892","278,4822857","108,7258108","0","911","0","1033,76","","0","0","5","2","18460","0","7384","45,57","3389","201,64","124","6","1","0","5","22152","3692","0","18460","5","2","0","0","0","1","3","2","0","0","0","0","2","1","0","0","0","0","0,66667",""
"2026-05-01","825057573","46143|0825057573","628722626","0","22","4","2020","102","3022,59","0","","15","5","5","19000","8","0","0","0","0","0","0","2020","102","3022,59","0,0505","29,63","1496,33","0","0","0","0","0","0","0","0","0","0","0","0","513","63","2536,4","40,26","0,12281","4944,25","0","0","0","0","0","0","1507","39","486,19","12,47","0,02588","322,62","-0,0287","0,0035","-0,0358","0,05731","-0,0215","-0,00252","0,15908","0,54867","226","-0,03419","19000","5","19","0,08407","0,26316","0,02212","0,844","4,714","0,336","19000","5","3800","2523,2","0","250","0 - 250","10","0","53,03","1,56","604,52","159,08","0,60759","4","2279,446638","0,40015","0,20129","6082,21","3059,62","4,53","0","0","15200","181750","182884,12","1134,12","","0,8","0,844","6,96374051","0","86,95382022","286,6285714","107,9005056","0","727","0","1064","","0","0","5","0","19000","0","0","67,78","3531","251,56","194","5","1","0","4","19000","3800","0","15200","4","4","0","1","0","0","0","4","0","1","0","0","0","1","0","1","0","0","0",""
"2026-05-01","852679064","46143|0852679064","723692551","525","198","12","4206","125","2990,72","0","","15","4","4","13500","10","0","0","0","0","0","0","4206","125","2990,72","0,02972","23,93","711,06","0","0","0","0","0","0","0","0","0","0","0","0","380","35","1123,89","32,11","0,09211","2957,61","0","0","0","0","0","0","3826","90","1866,83","20,74","0,02352","487,93","0","-0,04488","0","-0,02939","0","-0,00408","0,05213","-0,18182","550","1,20884","57375","17","140","0,25455","0,12143","0,03091","0,811","2,143","0,27","13500","4","3375","2463,75","0","258","0 - 258","27","2","120,39","7,1","175,92","21,36","0,5625","11","2517,586108","0,25405","0,19497","12861,21","9870,49","4,63","0","0","50625","280962","288693,9","7731,9","","0,882","0,811","14,62437525","0","96,1542623","258,1071429","114,7003279","0","1089","0","945","","0","0","4","0","13500","0","0","159,76","1822","265,103","649","17","2","0","15","57375","6750","0","50625","15","9","3","2","1","2","0","9","0","2","1","0","0","1","0","1","1","0","0",""
"2026-05-01","868533173","46143|0868533173","628722626","2","6","2","2651","58","2188,08","0","","9","0","0","0","29","0","0","0","0","0","0","2651","58","2188,08","0,02188","37,73","825,38","0","0","0","0","0","0","0","0","0","0","0","0","153","11","481,9","43,81","0,0719","3149,67","0","0","0","0","0","0","2498","47","1706,18","36,3","0,01882","683,02","-0,0287","-0,02512","-0,0358","0,0064","-0,0215","-0,00958","0,83355","0,63415","164","-0,11828","2625","1","10","0,06098","0,1","0,0061","0,868","1,714","0,3","0","0","2625","1837,5","0","452","0 - 452","5","1","263,71","1,66","2188,08","218,81","0,59091","0","1857,378416","0,29243","-0,54113","767,62","-1420,46","5","0","0","2625","337192","338430,36","1238,36","","0","0,868","23,00724","0","71,73088235","198","83,64029412","0","746","0","735","","0","0","0","1","0","0","2625","312,94","3011","453,66","72","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-01","876229054","46143|0876229054","628722626","0","6","2","875","28","1685,1","0","","5","2","2","7138","31","0","0","0","0","0","0","875","28","1685,1","0,032","60,18","1925,83","0","0","0","0","0","0","0","0","0","0","0","0","354","14","1474,5","105,32","0,03955","4165,25","0","0","0","0","0","0","521","14","210,6","15,04","0,02687","404,22","-0,0287","-0,015","-0,0358","-0,02595","-0,0215","-0,00153","0,11804","0,78462","130","-0,11565","14276","4","8","0,06154","0,5","0,03077","0,776","1,429","0,3425","10707","3","3569","2346,62","0","344","0 - 344","9","0","240,73","2,02","421,28","210,64","0,46429","2","2525,091345","0,29249","0,13511","3131,73","1446,63","5","0","0","10707","327832","329757,06","1925,06","","0,75","0,776","38,17062","0","86,60025641","269,2045714","178,7958974","0","953","0","999,32","","0","0","3","0","10707","0","0","338,23","2815","346,016","80","4","0","1","3","14276","0","3569","10707","3","2","0","1","1","0","0","2","0","1","0","0","0","1","0","1","0","0","0",""
"2026-05-01","961215652","46143|0961215652","633708784","0","45","16","9656","140","8859,77","0","","45","22","22","77000","18","0","0","0","0","0","0","9656","140","8859,77","0,0145","63,28","917,54","0","0","0","0","0","0","0","0","0","0","0","0","1256","27","4787,1","177,3","0,0215","3811,39","0","0","0","0","0","0","8400","113","4072,67","36,04","0,01345","484,84","-0,0325","-0,0361","-0,0463","-0,0568","-0,0186","-0,00945","0,10125","0,75694","576","0,02128","87500","25","59","0,10243","0,42373","0,0434","0,962","21","0,30458","77000","22","3500","2433,97","0","791","0 - 791","76","2","37,67","4,89","354,39","150,17","0,57679","19","2537,696035","0,27494","0,16947","23095,3","14235,53","5","0","0","84000","648620","652629,8","4009,8","","0,958","0,962","13,07408923","0","93,6662069","254,9873333","270,9684052","0","820","0","1085","","0","0","22","0","77000","0","0","40,73","4477","795,888","303","24","1","0","23","84000","3500","0","80500","24","14","2","0","6","1","1","14","0","0","5","0","0","1","0","0","0,83333","0","0",""
"2026-05-01","977724714","46143|0977724714","706795104","0","73","8","8671","405","9130,93","0","","60","6","6","54000","7","0","0","0","0","0","0","8671","405","9130,93","0,04671","22,55","1053,04","0","0","0","0","0","0","0","0","0","0","0","0","2769","217","7376,76","33,99","0,07837","2664,05","0","0","0","0","0","0","5902","188","1754,17","9,33","0,03185","297,22","-0,0201","0,00531","-0,0197","0,02187","-0,0205","0,00555","0,11273","0,4699","764","-0,04975","81000","9","107","0,14005","0,08411","0,01178","0,836","6,857","0,25667","27000","3","9000","6689,97","0","101","0 - 101","33","2","14,73","7,41","1014,55","85,34","0,13462","3","6655,733569","0,26047","0,13366","18754,13","9623,2","5","0","0","72000","222200","238502","16302","","0,889","0,836","11,82290193","0","247,06875","700,854","1065,987917","0","2200","0","2430","","0","0","3","0","27000","0","0","20,07","16457","108,412","548","9","0","1","8","81000","0","9000","72000","8","2","0","0","0","6","1","2","0","0","0","0","1","1","0","0","0","0","1",""
"2026-05-01","1000761784","46143|1000761784","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0","1","17","0,21429","0","0","0","0","0","0","0,7","0","0,274","0","0","10000","7260","0","0","","0","0","0","0","0","0","0","0","6647,962857","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","326,4066667","780,4761905","841,08","0","2150","0","2550","","0","0","0","0","0","0","0","0","16312","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-01","1000761785","46143|1000761785","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0","1","8","1,66667","0","0","0","0","0","0","0,7","0","0,275","0","0","10000","7250","0","0","","0","0","0","0","0","0","0","0","7355,26619","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","351,85","780,4761905","1522,94","0","2150","0","2550","","0","0","0","0","0","0","0","0","13690","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-05-01","1047404714","46143|1047404714","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0","0","0","0","0","0","0","0","0","0","0,7","0","0,3","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","3508,02","0","0","0","0","5","0","0","0","0","0","0","","0","0","0","0","0","0","1108,02","0","2400","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
